date,file_dimension,file_down_url,file_format,file_size,file_stored_name,file_title_web,file_urls,root_url,time
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,pdf,,bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,Boletín sectores económicos Índice de Producción Industrial (IPI) agosto 2022,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/produccion-de-electricidad-gas-y-agua,23:32:21
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-junio-de-2021.pdf?sfvrsn=e3e7ad1_4,PDF,423.65,boletín-índice-de-costos-del-transporte-(ict)-junio-de-2021,BOLETINES / 2021,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-junio-de-2021.pdf?sfvrsn=e3e7ad1_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:32:21
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2020.xlsx?sfvrsn=3a1be524_4,XLSX,33.78,Cuadros estadísticos ENEGA 2020,"CUADROS ESTADÍSTICOS / Encuesta Anual de Electricidad, Gas y Agua",https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2020.xlsx?sfvrsn=3a1be524_4,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/encuesta-anual-de-electricidad-gas-y-agua,23:33:19
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/metodologia/proyecci%C3%B3n-base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_metodolog%C3%ADa.pdf?sfvrsn=c089e168_4,PDF,840.40,Estimaciones y proyecciones 2002-2035 región y área metodología,METODOLOGÍAS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/metodologia/proyecci%C3%B3n-base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_metodolog%C3%ADa.pdf?sfvrsn=c089e168_4,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:33:20
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/serie-de-precios-al-por-mayor.xls?sfvrsn=2ee71242_2,XLS,99.50,Serie de Precios al Por Mayor,CUADROS ESTADÍSTICOS / Base junio 1992=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-junio-1992-100/serie-de-precios-al-por-mayor.xls?sfvrsn=2ee71242_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:33:20
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-1998-2002.pdf?sfvrsn=5504023c_2,PDF,11.66,Informe Anual de Medio Ambiente 1998-2002,PUBLICACIONES / Informe anual de medio ambiente,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-1998-2002.pdf?sfvrsn=5504023c_2,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:33:20
2022-12-01,,http://www.ine.gob.cl/docs/default-source/estructura-del-transporte-por-carretera/publicaciones-y-anuarios/documentos/anuario-transporte-por-carretera-2010.pdf,pdf,,anuario-transporte-por-carretera-2010.pdf,Anuario Transporte por Carretera 2010,http://www.ine.gob.cl/docs/default-source/estructura-del-transporte-por-carretera/publicaciones-y-anuarios/documentos/anuario-transporte-por-carretera-2010.pdf,https://www.ine.gob.cl/estadisticas/economia/transporte-y-comunicaciones/estructura-del-transporte-por-carretera,23:35:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/permisos-de-edificacion/boletines/2019/bolet%C3%ADn-sectores-econ%C3%B3micos-permisos-de-edificaci%C3%B3n-autorizada-enero-2019.pdf,pdf,,bolet%C3%ADn-sectores-econ%C3%B3micos-permisos-de-edificaci%C3%B3n-autorizada-enero-2019.pdf,Boletín sectores económicos Permisos de Edificación Autorizada enero 2019,http://www.ine.gob.cl/docs/default-source/permisos-de-edificacion/boletines/2019/bolet%C3%ADn-sectores-econ%C3%B3micos-permisos-de-edificaci%C3%B3n-autorizada-enero-2019.pdf,https://www.ine.gob.cl/estadisticas/economia/edificacion-y-construccion/permisos-de-edificacion,23:35:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-octubre-2022.pdf,pdf,,bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-octubre-2022.pdf,Boletín sectores económicos Índice de Producción Industrial (IPI) octubre 2022,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-octubre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/produccion-de-electricidad-gas-y-agua,23:35:23
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-mayo-de-2021.pdf?sfvrsn=8b8cd6fc_4,PDF,418.35,boletín-índice-de-costos-del-transporte-(ict)-mayo-de-2021,BOLETINES / 2021,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-mayo-de-2021.pdf?sfvrsn=8b8cd6fc_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:35:25
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2019.xlsx?sfvrsn=1e0ff971_4,XLSX,32.73,Cuadros estadísticos ENEGA 2019,"CUADROS ESTADÍSTICOS / Encuesta Anual de Electricidad, Gas y Agua",https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2019.xlsx?sfvrsn=1e0ff971_4,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/encuesta-anual-de-electricidad-gas-y-agua,23:35:25
2022-12-01,,http://www.ine.gob.cl/docs/default-source/servicio-de-transporte-interurbano-de-pasajeros/publicaciones-y-anuarios/documentos/anuario-transporte-por-carretera-2008.pdf,pdf,,anuario-transporte-por-carretera-2008.pdf,Anuario Transporte por Carretera 2008,http://www.ine.gob.cl/docs/default-source/servicio-de-transporte-interurbano-de-pasajeros/publicaciones-y-anuarios/documentos/anuario-transporte-por-carretera-2008.pdf,https://www.ine.gob.cl/estadisticas/economia/transporte-y-comunicaciones/servicio-de-transporte-interurbano-de-pasajeros,23:35:25
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,pdf,,bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,Boletín sectores económicos Índice de Producción Industrial (IPI) agosto 2022,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-agosto-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/mineria/produccion-minera,23:35:25
2022-12-01,,http://www.ine.gob.cl/docs/default-source/uso-del-tiempo-tiempo-libre/publicaciones-y-anuarios/publicaciones/sintesis-resultados-actividades-personales-enut.pdf,pdf,,sintesis-resultados-actividades-personales-enut.pdf,Síntesis de resultados actividades personales ENUT 2015,http://www.ine.gob.cl/docs/default-source/uso-del-tiempo-tiempo-libre/publicaciones-y-anuarios/publicaciones/sintesis-resultados-actividades-personales-enut.pdf,https://www.ine.gob.cl/estadisticas/sociales/genero/uso-del-tiempo,23:35:25
2022-12-01,,http://www.ine.gob.cl/docs/default-source/ingresos-de-la-construcci%C3%B3n-de-grandes-empresas/boletines/2018/espa%C3%B1ol/bolet%C3%ADn-indices-de-ingresos-de-la-construcci%C3%B3n-abr-jun-2018.pdf,pdf,,bolet%C3%ADn-indices-de-ingresos-de-la-construcci%C3%B3n-abr-jun-2018.pdf,Boletín Índices de Ingresos de la Construcción abril-junio 2018,http://www.ine.gob.cl/docs/default-source/ingresos-de-la-construcci%C3%B3n-de-grandes-empresas/boletines/2018/espa%C3%B1ol/bolet%C3%ADn-indices-de-ingresos-de-la-construcci%C3%B3n-abr-jun-2018.pdf,https://www.ine.gob.cl/estadisticas/economia/edificacion-y-construccion/ingresos-de-la-construccion-de-grandes-empresas,23:35:25
2022-12-01,,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,pdf,,estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,Estudio exploratorio para la medición de victimización por crímenes de odio en ENUSC 2020,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,https://www.ine.gob.cl/estadisticas/sociales/genero/indicadores-de-genero-generados-por-el-ine,23:35:25
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/metodologia/proyecci%C3%B3n-base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_metodolog%C3%ADa.pdf?sfvrsn=2e61d4ae_6,PDF,878.39,Estimaciones y proyecciones 1992-2050 país metodología,METODOLOGÍAS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/metodologia/proyecci%C3%B3n-base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_metodolog%C3%ADa.pdf?sfvrsn=2e61d4ae_6,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:35:25
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/boletines/base-noviembre-2007-100/cifras-comentadas.pdf?sfvrsn=6fe4e505_2,PDF,73.33,Cifras Comentadas,BOLETINES / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/boletines/base-noviembre-2007-100/cifras-comentadas.pdf?sfvrsn=6fe4e505_2,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:35:25
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-1997--2001.pdf?sfvrsn=c83d9059_2,PDF,8.08,Informe Anual de Medio Ambiente 1997- 2001,PUBLICACIONES / Informe anual de medio ambiente,https://www.ine.gob.cl/docs/default-source/variables-basicas-ambientales/publicaciones-y-anuarios/informe-anual-de-medio-ambiente/informe-anual-de-medio-ambiente-1997--2001.pdf?sfvrsn=c83d9059_2,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/variables-basicas-ambientales,23:35:25
2022-12-02,,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-septiembre-2022.pdf,pdf,,bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-septiembre-2022.pdf,Boletín sectores económicos Índice de Producción Industrial (IPI) septiembre 2022,http://www.ine.gob.cl/docs/default-source/indice-de-produccion-industrial/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndice-de-producci%C3%B3n-industrial-(ipi)-septiembre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/produccion-de-electricidad-gas-y-agua,00:18:24
2022-12-02,KB,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-abril-de-2021.pdf?sfvrsn=f2bff0c_4,PDF,420.25,boletín-índice-de-costos-del-transporte-(ict)-abril-de-2021,BOLETINES / 2021,https://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2021/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-(ict)-abril-de-2021.pdf?sfvrsn=f2bff0c_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,00:18:24
2022-12-02,KB,https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2018.xlsx?sfvrsn=f7ea8c9e_3,XLSX,30.59,Cuadros estadísticos ENEGA 2018,"CUADROS ESTADÍSTICOS / Encuesta Anual de Electricidad, Gas y Agua",https://www.ine.gob.cl/docs/default-source/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estadisticos/encuesta-anual-de-electricidad-gas-y-agua/cuadros-estad%C3%ADsticos-enega-2018.xlsx?sfvrsn=f7ea8c9e_3,https://www.ine.gob.cl/estadisticas/economia/energia-y-medioambiente/encuesta-anual-de-electricidad-gas-y-agua,00:18:24
