date,time,root_url,file_name,file_down_url,files
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/discapacidad,Presentacion Resultados Estudio Nacional de la Discapacidad,http://www.ine.cl/docs/default-source/discapacidad/publicaciones-y-anuarios/primer-estudio-nacional-de-la-discapacidad-en-chile-endisc-cif-chile-2004/presentacion-resultados-estudio-nacional-de-la-discapacidad.pdf?sfvrsn=3bcf2aec_2,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,agosto 2022,http://www.ine.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/agosto-2022.pdf?sfvrsn=bb75a448_7,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,julio 2022,http://www.ine.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/julio-2022.pdf?sfvrsn=26fd790c_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/remuneraciones-y-costos-laborales,septiembre 2022,http://www.ine.cl/docs/default-source/sueldos-y-salarios/boletines/espa%C3%B1ol/base-anual-2016-100/2022/septiembre-2022.pdf?sfvrsn=138869d5_5,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/etnias,Presentación Primera Encuesta de Caracterización de la Población Afrodescendiente,http://www.ine.cl/docs/default-source/etnias/publicaciones-y-anuarios/encuesta-de-caracterizacion-de-la-poblacion-afrodescendiente-2013/presentaci%C3%B3n-primera-encuesta-de-caracterizaci%C3%B3n-de-la-poblaci%C3%B3n-afrodescendiente.pdf?sfvrsn=d5ad69f4_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/etnias,Hojas Informativas Estadísticas Sociales Pueblos Indígenas en Chile Censo 2002,http://www.ine.cl/docs/default-source/etnias/publicaciones-y-anuarios/estadisticas-sociales-pueblos-indigenas-en-chile-censo-2002/estad%C3%ADsticas-sociales-pueblos-ind%C3%ADgenas-en-chile-censo-2002.pdf?sfvrsn=57b660a8_6,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/etnias,Estadísticas Sociales Pueblos Indígenas en Chile Censo 2002,http://www.ine.cl/docs/default-source/etnias/publicaciones-y-anuarios/estadisticas-sociales-pueblos-indigenas-en-chile-censo-2002/estad%C3%ADsticas-sociales-pueblos-ind%C3%ADgenas-en-chile-censo-2002f49639a0fc86495aaee213280de26250.pdf?sfvrsn=518d27c4_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/cultura,Estadísticas culturales informe anual 2018,http://www.ine.cl/docs/default-source/cultura/publicaciones-y-anuarios/publicaciones/estad%C3%ADsticas-culturales-informe-anual-2018.pdf?sfvrsn=1b7b274a_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/cultura,Estadísticas culturales informe anual 2019,http://www.ine.cl/docs/default-source/cultura/publicaciones-y-anuarios/publicaciones/estad%C3%ADsticas-culturales-informe-anual-2019.pdf?sfvrsn=eaa2600e_5,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/cultura,Estadísticas culturales informe anual 2020,http://www.ine.cl/docs/default-source/cultura/publicaciones-y-anuarios/publicaciones/estad%C3%ADsticas-culturales-informe-anual-2020.pdf?sfvrsn=474b6e96_2,
